,Height,lat,lon,IIiii,RR
627,00360,29.933333333333334,122.45,58572,9
628,00360,29.933333333333334,122.45,58572,30
629,00360,29.933333333333334,122.45,58572,162
630,1212,27.5,120.38333333333334,58755,0
631,1212,27.5,120.38333333333334,58755,0
632,1212,27.5,120.38333333333334,58755,1
633,1212,27.5,120.38333333333334,58755,3
634,1212,27.5,120.38333333333334,58755,0
635,1212,27.5,120.38333333333334,58755,0
636,1212,27.5,120.38333333333334,58755,0
637,39,30.533333333333335,120.9,58458,22
638,39,30.533333333333335,120.9,58458,49
639,39,30.533333333333335,120.9,58458,37
640,39,30.533333333333335,120.9,58458,54
641,39,30.533333333333335,120.9,58458,15
642,39,30.533333333333335,120.9,58458,116
643,39,30.533333333333335,120.9,58458,110
644,00630,30.35,122.18333333333334,58476,18
645,00630,30.35,122.18333333333334,58476,13
646,00630,30.35,122.18333333333334,58476,30
647,00630,30.35,122.18333333333334,58476,7
648,00630,30.35,122.18333333333334,58476,37
649,00630,30.35,122.18333333333334,58476,14
650,00630,30.35,122.18333333333334,58476,65
651,1163,29.516666666666666,120.88333333333334,58555,73
652,1163,29.516666666666666,120.88333333333334,58555,28
653,1163,29.516666666666666,120.88333333333334,58555,14
654,1163,29.516666666666666,120.88333333333334,58555,34
655,1163,29.516666666666666,120.88333333333334,58555,34
656,1163,29.516666666666666,120.88333333333334,58555,45
657,1163,29.516666666666666,120.88333333333334,58555,9
658,357,29.12278,121.38333,58568,150
659,357,29.12278,121.38333,58568,105
660,357,29.12278,121.38333,58568,117
661,357,29.12278,121.38333,58568,172
662,357,29.12278,121.38333,58568,169
663,357,29.12278,121.38333,58568,214
664,357,29.12278,121.38333,58568,170
665,00100,29.75,122.75,58573,3
666,00100,29.75,122.75,58573,0
667,00100,29.75,122.75,58573,40
668,00100,29.75,122.75,58573,26
669,00100,29.75,122.75,58573,11
670,00100,29.75,122.75,58573,0
671,00100,29.75,122.75,58573,78
672,590,28.15,120.28333333333333,58657,22
673,590,28.15,120.28333333333333,58657,7
674,590,28.15,120.28333333333333,58657,1
675,590,28.15,120.28333333333333,58657,1
676,590,28.15,120.28333333333333,58657,7
677,590,28.15,120.28333333333333,58657,39
678,590,28.15,120.28333333333333,58657,20
679,651,29.033333333333335,119.18333333333334,58547,33
680,651,29.033333333333335,119.18333333333334,58547,19
681,651,29.033333333333335,119.18333333333334,58547,59
682,651,29.033333333333335,119.18333333333334,58547,51
683,651,29.033333333333335,119.18333333333334,58547,41
684,651,29.033333333333335,119.18333333333334,58547,13
685,651,29.033333333333335,119.18333333333334,58547,19
686,52,29.983333333333334,121.6,58561,80
687,52,29.983333333333334,121.6,58561,72
688,52,29.983333333333334,121.6,58561,24
689,52,29.983333333333334,121.6,58561,52
690,52,29.983333333333334,121.6,58561,352
691,52,29.983333333333334,121.6,58561,97
692,52,29.983333333333334,121.6,58561,74
693,00040,28.6625,121.5108,58661,163
694,00040,28.6625,121.5108,58661,88
695,00040,28.6625,121.5108,58661,19
696,00040,28.6625,121.5108,58661,33
697,00040,28.6625,121.5108,58661,136
698,00040,28.6625,121.5108,58661,204
699,00040,28.6625,121.5108,58661,12
700,379,27.783333333333335,120.65,58752,0
701,379,27.783333333333335,120.65,58752,0
702,379,27.783333333333335,120.65,58752,2
703,379,27.783333333333335,120.65,58752,0
704,379,27.783333333333335,120.65,58752,0
705,379,27.783333333333335,120.65,58752,0
706,379,27.783333333333335,120.65,58752,9
707,00070,27.8,120.76666666666667,58753,21
708,00070,27.8,120.76666666666667,58753,9
709,00070,27.8,120.76666666666667,58753,3
710,00070,27.8,120.76666666666667,58753,0
711,00070,27.8,120.76666666666667,58753,1
712,00070,27.8,120.76666666666667,58753,0
713,00070,27.8,120.76666666666667,58753,4
